SampleNo,Subject,UtteranceNo,TrueClass,feature_value_0,feature_value_1,feature_value_2,feature_value_3,feature_value_4,feature_value_5,feature_value_6,feature_value_7,feature_value_8,feature_value_9,feature_value_10,feature_value_11,feature_value_12,feature_value_13,feature_value_14,feature_value_15,feature_value_16,feature_value_17,feature_value_18,feature_value_19,feature_value_20,feature_value_21,feature_value_22,feature_value_23,feature_value_24,feature_value_25,feature_value_26,feature_value_27,feature_value_28,feature_value_29,feature_value_30,feature_value_31,feature_value_32,feature_value_33,feature_value_34,feature_value_35,feature_value_36,feature_value_37,feature_value_38,feature_value_39,feature_value_40,feature_value_41,feature_value_42,feature_value_43,feature_value_44,feature_value_45,feature_value_46,feature_value_47,feature_value_48,feature_value_49,feature_value_50,feature_value_51,feature_value_52,feature_value_53,feature_value_54,feature_value_55,feature_value_56,feature_value_57,feature_value_58,feature_value_59,feature_value_60,feature_value_61,feature_value_62,feature_value_63,feature_value_64,feature_value_65,feature_value_66,feature_value_67,feature_value_68,feature_value_69,feature_value_70,feature_value_71,feature_value_72,feature_value_73,feature_value_74,feature_value_75,feature_value_76,feature_value_77,feature_value_78,feature_value_79,feature_value_80,feature_value_81,feature_value_82,feature_value_83,feature_value_84,feature_value_85,feature_value_86,feature_value_87,feature_value_88,feature_value_89,feature_value_90,feature_value_91,feature_value_92,feature_value_93,feature_value_94,feature_value_95,feature_value_96,feature_value_97,feature_value_98,feature_value_99,feature_value_100,feature_value_101,feature_value_102,feature_value_103,feature_value_104,feature_value_105,feature_value_106,feature_value_107,feature_value_108,feature_value_109,feature_value_110,feature_value_111,feature_value_112,feature_value_113,feature_value_114,feature_value_115,feature_value_116,feature_value_117,feature_value_118,feature_value_119,feature_value_120,feature_value_121,feature_value_122,feature_value_123,feature_value_124,feature_value_125,feature_value_126,feature_value_127,mean_feature
526.0,9.0,46.0,0,0.8093168940660914,0.6542643450840105,0.5630903315897788,0.40714145437269206,0.2068632730530702,0.5511191607223278,0.32187303812375045,0.4684451151054265,0.1884708034720755,0.3478555712500925,0.42487844122797547,0.3605995540470283,0.30789833319678506,0.8363854131634727,0.5522067071639043,0.3919279092618554,0.35835967367123706,0.28086717448376053,0.4236994275692386,0.19344765021556387,0.3888919590573263,0.5420618370298321,0.5253877346600639,0.45074245501898463,0.47755794206045515,0.48525340738905887,0.7382040520707804,0.7240961558719696,0.36970179891840166,0.21250409743812668,0.5420026501410937,0.2810130683413309,0.1894941593504948,0.3419652616495685,0.7578501265143169,0.5449539213035761,0.41823014597815955,0.5280873497856324,0.5993825093079617,0.5666233790068503,0.6901540355220255,0.400253980430841,0.34331840191599966,0.5530010476088477,0.30619168350254544,0.18865432453245862,0.319449510946626,0.5918836474422239,0.37540254715617083,0.3118511652051247,0.5309592152406978,0.5882849594542715,0.6977142395111631,0.7536769943704646,0.38125223869074376,0.22323300738563379,0.5284715655194293,0.34986124795594004,0.19997680156208744,0.41312266719486357,0.663331925085249,0.5167383370497447,0.539756351715641,0.5098243488857905,0.7763136933062734,0.5700033954389236,0.8032659379037221,0.45240297647060823,0.24164340927698394,0.5986723972139956,0.4360685360316626,0.22131010582542945,0.4415289265126676,0.8737823350510022,0.3338885336451399,0.3550982527635611,0.49670802715814155,0.5756918643527698,0.4573186398638813,0.7283950236729385,0.4780586435525128,0.3438772973867786,0.46859899194945853,0.6049014723190363,0.1946246582394642,0.38767826235511366,0.6816325866610552,0.5692080858667544,0.50329248383462,0.6470305758357335,0.7673396147964529,0.4148931400657961,0.5537862728804319,0.3329132931061778,0.4069611756296734,0.330412928985681,0.27701987723664023,0.22127367751746216,0.3109006236538579,0.41210474424746324,0.5469053688983406,0.397437944188037,0.3884731290199557,0.4410167167400718,0.2923619763201074,0.5706870812293042,0.4966489256308578,0.4879839401469366,0.18994925071882407,0.5219086489308992,0.1485667320074906,0.36043834485579124,0.5855681537276419,0.619092017750559,0.39715456116133996,0.4079185810758905,0.4882954261011332,0.288345810175342,0.4609958101096792,0.5231928580059413,0.6847209529828785,0.23531235652253557,0.5441814324642246,0.234024140178086,0.6380099696293215,0.5932117047227736,0.8249605673274749,0.5263090790759712,0.46461992551503106
527.0,9.0,47.0,2,0.8155557641398494,0.6625992743651958,0.5904529987805396,0.48896819624558263,0.2884540319728389,0.6413081068294015,0.44599813919621895,0.6052379646350613,0.32811837014184464,0.5722716739044892,0.6136404990295031,0.6050571115521154,0.2755740596867424,0.8723620459530064,0.5725663820510851,0.7016935118256074,0.8230699433006443,0.3636281475876963,0.5232212463888408,0.3409997313486663,0.6693725313085979,0.3164631234799623,0.5124940058170158,0.4795192409143845,0.47928809569947417,0.5691813988838286,0.7602759864127469,0.7113359598079839,0.9039728189870404,0.8283297689583984,0.43155327163707674,0.40570115597158973,0.35696308982245084,0.5511238459239732,0.3916206709694356,0.6120794614822009,0.5275202663085481,0.6543575953073301,0.615964356530962,0.8132073372630794,0.7727982862693644,0.6427317093650852,0.7176910534901947,0.3598020106928479,0.2821410986323713,0.303853419799514,0.4468754627517068,0.4107274807594047,0.4663158141179933,0.5787572332043446,0.6453930240414347,0.7502290680485779,0.8057319375512917,0.8759265087777243,0.7179627620375113,0.5865128993333087,0.4231210865442903,0.4838621823354528,0.34236856140631067,0.2983605663294358,0.2317091594520623,0.4438688272192439,0.7798861170285541,0.5391688052842012,0.6316155083884263,0.826801061279305,0.8576502225867391,0.6801517452102801,0.5282523649710448,0.48375384544907457,0.49458859147289924,0.32528911690815304,0.22193284209116051,0.3292483181729345,0.3020696242007409,0.6490434402554504,0.5357154261116687,0.594147535946013,0.8356944425634477,0.8014691978975007,0.6373401122735977,0.5575089080975822,0.2946138434936872,0.4528336911973486,0.29195086735762005,0.37619700051342125,0.2611528287985094,0.38292585598506174,0.6242095642640119,0.6201101877720665,0.7145508497795209,0.8576157038331046,0.788317377626618,0.5092689375260236,0.5544009842352758,0.4010913430453008,0.3120362320308737,0.33253078346820436,0.22152583111010557,0.26328974088211593,0.4541593456980931,0.6400572748943241,0.6291115252325438,0.6424392812890047,0.8216548231654012,0.8100233514613626,0.6271070862140542,0.497358326329858,0.3025151809899895,0.4908116156138852,0.27263500321001055,0.23729118114230086,0.2913446588403395,0.37549739230305,0.6324666784813351,0.6494106555433182,0.6129304830033196,0.8259919658114563,0.652190789634546,0.5403969528778685,0.58144794386076,0.2696629001635873,0.41923636134216524,0.2208254574109777,0.3172247310185156,0.3232816712178955,0.5309273043478094,0.6118847791938746,0.5348255851717174
528.0,9.0,48.0,0,0.8646485392793006,0.8307044913736679,0.8263461152655377,0.7915954509360413,0.5037044209426299,0.5627360108000783,0.43568418343019255,0.6085972473135193,0.27549479273410804,0.42930801918515266,0.498549510344541,0.5848871131055298,0.4331072938228121,0.8968611444776594,0.7939013530536063,0.6980323128897401,0.6059798368614525,0.3868067714721191,0.6791753723631134,0.6248713515702569,0.7534861631472777,0.517965718571014,0.34781966380646445,0.4573846682668814,0.19246446219749183,0.4767737367825179,0.4787391587321638,0.7832277846195753,0.7171104996786003,0.5283224092288692,0.38849851559446247,0.7973555688030559,0.5951965423695401,0.554765048099872,0.43602029243916895,0.6810460021763358,0.5197752034480363,0.32644074766081876,0.2723471314603525,0.5163167304918146,0.6746754869209626,0.6208103928809441,0.6517947076871015,0.4218415293473945,0.8020489394151007,0.507433943209554,0.5012476626143322,0.33090823597267355,0.6617509441583729,0.7440372804852247,0.5171809146042411,0.36911040486853114,0.5963502684088064,0.6749850745549855,0.6183752455605258,0.5913555573047344,0.5133034615161973,0.8878660946905238,0.5205748341708418,0.5357479035881544,0.2986760753072805,0.6328682090311898,0.7480473433121756,0.3351672256181833,0.3316834980874437,0.5049857246663655,0.6496375009781875,0.5399437035669505,0.34921355586084923,0.36353136519701507,0.7109314799189171,0.4775907852884453,0.3065547234892314,0.32226673475519135,0.38253534147920826,0.6123474589774252,0.29540847148919164,0.260490311877931,0.5857812894419615,0.7276283908677602,0.6130669594226427,0.5280777748568306,0.4299012548692673,0.8472102117588597,0.5045947775177507,0.574507563497471,0.40664611134647494,0.5098121815167656,0.5014793116972832,0.38882441185363753,0.416716814948584,0.6852120639259248,0.7429720568282238,0.4854297218090522,0.5747346274743943,0.36196197029928756,0.4900803126623545,0.5689085643373067,0.5347371835736634,0.4436793345145509,0.5354016174328653,0.5215337823051104,0.40336240969723514,0.4712022468120841,0.6418193640807321,0.8799930024307715,0.5277157139478549,0.41782643958129695,0.42965082956760126,0.6363735525249716,0.6220216401505714,0.47061441192706827,0.5562302364178316,0.4547204745017288,0.5068289586507,0.5080332546185741,0.34872645405470726,0.6758284187120436,0.6792297480384344,0.5076888377626351,0.571055061891226,0.33112211452358153,0.6555496567928877,0.5162591625072095,0.6196585103912282,0.44823807004744876,0.4023804008443519,0.5309594025528228,0.5416196283706357
529.0,9.0,49.0,0,0.8569234035755877,0.6887201854420153,0.7044959399354724,0.7851569094558168,0.46603647006025467,0.5459313717069333,0.4417854336025351,0.7026428296798771,0.288213665669405,0.49820229627403917,0.503625300879713,0.6650487765487963,0.4345852278967225,0.9060478048654199,0.6420553787100114,0.669144473555647,0.7930484153989347,0.4024670053828247,0.6217676823032571,0.43877240414534247,0.7480305320854757,0.407423305926063,0.6522917594526065,0.6134140697659656,0.5981230446702983,0.4900091150439357,0.6498788879755549,0.7411413677003277,0.7154704407714331,0.8280314444070239,0.5416157412023708,0.6508342092720453,0.5554217751991515,0.7382443585051295,0.5480153899612192,0.7369403973909505,0.5524585153815633,0.7444402949353471,0.5725803944490186,0.645855451093121,0.7016335173790441,0.6354528753342433,0.7552984941849837,0.47993273655275964,0.6134495914847499,0.4767696167053028,0.6859940395342424,0.47003336767122617,0.573352197861115,0.5766998756090055,0.807812339351671,0.8115531826622582,0.6445951127964091,0.8193894247215768,0.6434149169139927,0.6038768944578132,0.38342217167904025,0.5578845178908319,0.44341445263462625,0.6041958483481337,0.4479614328094882,0.5947729329674115,0.8579734180399597,0.6739784602305776,0.7534996708780675,0.640980167346006,0.7133605608615847,0.6747425204299772,0.6768100150700576,0.457107398865419,0.49611814597683995,0.38567722050404696,0.6451706527074926,0.5852259186591718,0.5575870700417853,0.5856848437292105,0.47041137368168295,0.4737479801956306,0.6679899000823886,0.7719382305647086,0.6367806120487783,0.5865700668800087,0.31687659864617995,0.46356024850812944,0.33644617852653724,0.5704682357862045,0.5668754825464829,0.6714409798697962,0.7318828140738599,0.5508030895368919,0.5876710538929424,0.6952907123882948,0.7183912407213964,0.5257354466491025,0.5934472252570112,0.36027185756640306,0.339245675096388,0.4367026004179838,0.5130918201158621,0.5784273812504274,0.8153411429599736,0.755952654979181,0.5710189785475087,0.5572148404824657,0.6615167299231158,0.7181968546615277,0.6027281837238061,0.6057336658215092,0.26490252640607975,0.4953091352352482,0.36777976645924687,0.5164415433092887,0.5868913239098162,0.6840590306688392,0.6780728355963971,0.4655570200832267,0.39715581639183617,0.6462561704781282,0.677654415978872,0.5812494382331128,0.630059507455324,0.29549535387421394,0.4556240455945388,0.31059221532892917,0.5303727457189015,0.541070594778131,0.6955886976882862,0.6104647960656608,0.5914225305298714
530.0,9.0,50.0,1,0.8145135397899483,0.7343500987166187,0.6272909100138917,0.5063462876593539,0.3622319545636,0.6704475922768299,0.41324105660589,0.5885230477794599,0.39921840254570856,0.6710171994431752,0.7359771619978136,0.6063879971757908,0.4421406329419989,0.9044274955137238,0.679683833405067,0.6223519706562322,0.6948645202308449,0.36600114310229354,0.5677943350533051,0.401589248566762,0.6123294651779598,0.25211789186320355,0.4317420428821054,0.6703823674024665,0.6348001658973828,0.3846408251295005,0.729637601421131,0.6874841031559846,0.7593977082784611,0.7640449613349345,0.4909983114331035,0.6730558569732394,0.5242467454741784,0.6116326246867723,0.33019671139767026,0.6191832979365899,0.5965256915206475,0.5834942059198885,0.342177871672634,0.7049024738782732,0.8722255579805868,0.7040441636683712,0.7027894685341631,0.3890902882374918,0.4247507459454523,0.45563476473005077,0.5702927393145816,0.477013692590917,0.5246149927298916,0.6050287460231089,0.5823908763936775,0.5627298082876483,0.6848393444687407,0.8164614701395498,0.7217988641413284,0.6303586813021094,0.43026542329264555,0.5278408759534173,0.3611620684830563,0.5403129768174307,0.4378917682930845,0.5869175381300653,0.6348667122689395,0.5056201695036464,0.5502741661241828,0.7018477652819783,0.8560755643078605,0.6237008153556931,0.5585892226171781,0.46795691428615965,0.5340245537249743,0.43754512183375704,0.42653195471142563,0.5186586755726795,0.5332942806334948,0.6975407761901242,0.44970389221998497,0.4107552795430272,0.6935591377696004,0.9665957011347337,0.7670005857954618,0.44367909125868404,0.27757241463546745,0.7246974994489114,0.45597871640356175,0.34062572746156006,0.447106008457122,0.6033770265532681,0.6270857636971646,0.5291351983390312,0.44030962139679136,0.6903084956014572,0.8927082631430316,0.6576160014641276,0.5466971046673302,0.3421881203993207,0.5039800291738329,0.5070178611852644,0.2748117886113674,0.38456797109625135,0.7262485783036026,0.7085188794461107,0.5105708856404549,0.32954241844312127,0.6428622935849471,0.8463243650952813,0.6747943786675541,0.6425009142647208,0.3137275783732939,0.5728268589023501,0.3735026861722426,0.38302419037664026,0.5094506089165723,0.5883136572495495,0.6230307168377388,0.38383396244454465,0.3498683678249716,0.5859643665853637,0.8518832550366415,0.7901654839498896,0.6160436781548865,0.2745920003072015,0.5743622093124173,0.33913907387558173,0.30703648045096743,0.553879069567715,0.773599177224692,0.6649374371577262,0.5652655607106797
531.0,9.0,51.0,0,0.8273835979103068,0.7334424709356212,0.6596144567940376,0.5123565468353312,0.29452584216329875,0.5037003996237823,0.3056881531679051,0.48800438971535964,0.25529015270605315,0.429538820580977,0.5798174210798998,0.4883149381885863,0.17712990273302703,0.8659157679826935,0.6674422653889697,0.5828955184132482,0.4893916284661626,0.2665727270590632,0.6166868726358999,0.6669298706417862,0.6833357848029792,0.3446320234406399,0.39830371658451125,0.6704227157281539,0.4806950644525984,0.504461858978595,0.4022405888035534,0.6603863550750193,0.5845171104182891,0.5324380894250793,0.3493536577299549,0.6910790063358386,0.6179681923786224,0.7602802784024244,0.4265721438286152,0.4703914932447233,0.611778480450903,0.5602080561706838,0.35450447217193637,0.3618213122654559,0.5624932247362233,0.4921739551115436,0.5685752440171276,0.3733936977581872,0.7021524422665233,0.5487490197246699,0.7191020634130031,0.4561432076268722,0.5700799466466059,0.5270492553444943,0.4877245588703737,0.33702892563599385,0.5056833587485196,0.6029932474672092,0.6095240355268745,0.5849216409367851,0.3944812036974156,0.8147371966749968,0.6357020826312714,0.8662232922622629,0.4862671852592132,0.558133772001202,0.5230954360067703,0.27810892493123973,0.23461737187672152,0.557432487505656,0.6852434127300697,0.5560164669379699,0.3942720143939398,0.3468071821835621,0.674492933641071,0.6216979738552579,0.7016978586865896,0.5460524436953369,0.3636530227286298,0.5896956761967792,0.29460595637649123,0.25600107032735964,0.6261743820351753,0.6516370541373899,0.5123280865340941,0.5855231417479051,0.4583547467465053,0.7967310822550425,0.4826589652673701,0.5348333424741202,0.3296480894570798,0.44507210493627847,0.6474374649412664,0.5521944057483295,0.5439880188504457,0.6704743622875604,0.8079093327782064,0.4139470847450338,0.3528570962122699,0.38689773539891575,0.5367563124317658,0.6539082829152879,0.3822845145186634,0.3855415571399199,0.5003021727866828,0.6654486207296357,0.28945535811623535,0.4454917964522134,0.5954470523451941,0.8273543648670053,0.6133998700578314,0.5124601879561829,0.2521078493933837,0.6541071466972562,0.5371129070773105,0.5074025714851601,0.44544774292062067,0.4068694898771175,0.6350475450283303,0.4396327381685513,0.4213725055790573,0.6567041532594476,0.8733956541412256,0.6627331215681547,0.30212598230557,0.18319692425058443,0.7958590392698685,0.6730755306862332,0.3881163489584277,0.5216953334311513,0.5671574366851,0.6291863557865465,0.5286071710592196
532.0,9.0,52.0,0,0.8396089699967351,0.6646916356839413,0.41155249212276723,0.3562933986368112,0.5676541648480212,0.6570933985165599,0.2542491758295379,0.38581127245216423,0.6110785716812179,0.6497784503689487,0.5739172231727517,0.590392640190477,0.3695493342715037,0.8363275115720534,0.4295898241620711,0.3280676800011507,0.37840334536891385,0.44584560141588264,0.7106227810536175,0.24763431517172022,0.35086505264090895,0.5915287573687743,0.7063860886381239,0.7375753678032421,0.36531990751815563,0.5821967207655848,0.2610038057208744,0.3033835797282171,0.30528314737193524,0.410625542676858,0.4376200235323899,0.6404113102415391,0.2972833961267718,0.5896236881526687,0.7189132074432745,0.7771297340885288,0.534907156356567,0.6727529995576165,0.671194043878738,0.6018052740637784,0.3040132543946591,0.21455333111654093,0.4020812289802976,0.5753317070343732,0.5103803805431738,0.30067105310574777,0.4352590985599614,0.589723414412259,0.705107473106319,0.5477243590846526,0.4506749585786995,0.607311018886913,0.6644301750046175,0.43290211814620133,0.25731371457575913,0.3840884738787186,0.6294017338367044,0.5264693328680492,0.24557827302143853,0.4476470348599171,0.6218927356246358,0.6944113858469708,0.5644942403201035,0.34265789250847056,0.6031767273570626,0.7034405529804056,0.4006886701562898,0.16263264246092707,0.2670507118628132,0.893651224035453,0.4377008266159298,0.2506547182603007,0.21893005541645363,0.8207788128583222,0.48382807473615175,0.4964330182599584,0.2526749682513374,0.5058708027202945,0.6389889707094135,0.06433529953837062,0.09554957327926256,0.34539882520733706,0.5003303440682269,0.549489604173274,0.2668799030816973,0.5469695372050305,0.6754680493690947,0.6424304300131264,0.5316351171915795,0.5717080249710118,0.6323694975578444,0.657813809453321,0.024293666721408817,0.05046801452965319,0.38714539265701414,0.7287289420506083,0.4893088874813506,0.3091870445994539,0.34274068110925304,0.5857897605906561,0.723374627121561,0.5555672551719575,0.6678450535293543,0.6032159338997026,0.6344436721367553,0.05000682248502056,0.15162521469850126,0.4106337889110185,0.477099692231956,0.5872323731368918,0.19714544471705503,0.3337151967284437,0.5722405764821719,0.5745040953725572,0.4716936632310863,0.47481647332011245,0.5833773573796069,0.7294934500610556,0.2759311839163439,0.22793957524603323,0.4418307713141716,0.6794804484232717,0.4947955927563476,0.15129836522799867,0.22581202312812607,0.717099167083043,0.6821728785700363,0.49701670960622313,0.48159404348361456
533.0,9.0,53.0,1,0.8574055128164543,0.7715795420788898,0.7448146732103356,0.8408540405826198,0.5193560998344962,0.632950303056261,0.44430553231128367,0.7008230638886158,0.2955164429773174,0.5044066560859185,0.5574725070711825,0.7146906356462334,0.4288902621082497,0.8614899795034685,0.6694161769251875,0.7170251162163463,0.7441668383099282,0.36889283481077956,0.6393862595026208,0.4958043752947681,0.7265862013129244,0.3474018341446013,0.43553918642792444,0.5593823060255387,0.5653335448544689,0.6190764558879315,0.466791390286061,0.7510026151977293,0.7160231333896072,0.6979422223517671,0.3604759153356864,0.6434338700456931,0.5907806935685,0.7967846213293662,0.5263589674656888,0.5780518109714,0.3860534065189812,0.40641150252529157,0.44612508761921604,0.4582580764268445,0.6806565749858068,0.7113968190668726,0.8309748528739959,0.3565148879686583,0.5127889065838425,0.4145141073957651,0.740927209095483,0.5329831436070044,0.6125865152468165,0.4062113300423297,0.4671462054229764,0.485721651671188,0.4405169581204322,0.6529536650691529,0.6694111401819731,0.7709830815524892,0.42017451796429917,0.6293429701221315,0.34813260527404705,0.7103388633843122,0.4065846749398115,0.5817659556453579,0.5036643318176146,0.4635515375185497,0.5373816234611942,0.4964811165814994,0.640009702291953,0.6369588790529996,0.6363368000795389,0.3083939810722364,0.5983170639496098,0.5004440031490587,0.7738857452665419,0.4446017128698375,0.31225044207290237,0.43728719941963495,0.41710616445635296,0.5712094627399558,0.5703175240512016,0.6938791449909083,0.6936148812635848,0.6375817825547119,0.2690956241423941,0.690052796410888,0.5204068027025389,0.7991777084811954,0.5162393648038245,0.42952979452501616,0.38446423040336836,0.39540579503574624,0.5062208231199149,0.6221108300857796,0.8223516897920299,0.6140373614083642,0.5002076735795019,0.3782647717466513,0.5480633350704266,0.6376327788361399,0.5821826285453614,0.6045715433471358,0.5244390603795237,0.3528772963687422,0.39159500012673876,0.45408258967958093,0.6062229984615316,0.8735031641254731,0.7398412015578626,0.4710321708555344,0.19548245446668555,0.7097408785033277,0.6598796111982062,0.6103732196008499,0.5590786088538424,0.3418042927007307,0.4114468365354514,0.4029153685361387,0.42946911465481236,0.6202612285195347,0.8455400357728818,0.7905664750897493,0.42824654936429646,0.10673649863585431,0.661169485396471,0.6554611454243962,0.6364321543975924,0.6380113361746276,0.5173928221463711,0.46560392035073533,0.5606420351461301
534.0,9.0,54.0,0,0.8706083578742009,0.7624309459362489,0.6821324914598691,0.7369759393814482,0.4826657183400555,0.4358371738458804,0.36179814902509266,0.604097236254653,0.265018240392648,0.526365243737241,0.5835317462626003,0.7415173870376353,0.45496175000110967,0.9514599874632365,0.7211798529811144,0.8410863910618501,0.8209373710929767,0.4448375383801016,0.44308447040456933,0.34484385040223076,0.4490542725040469,0.2647229232718471,0.35607604350682065,0.6135752632311704,0.5118377930448297,0.6462028500663392,0.796579352606864,0.8386215805896723,0.9076429576950389,0.591099297138449,0.37273124080554626,0.5212653920245526,0.42926932987964894,0.3493376354285952,0.211182531637439,0.6488689184053374,0.8480774599748163,0.7529753256541747,0.4230775820115353,0.820775380526405,0.8305301809332891,0.6158718347016149,0.6096490960281821,0.35620308912699683,0.35806717124417553,0.3239950518757237,0.34517478839767396,0.36145192028037826,0.45800553742575345,0.7035257265075223,0.6367308444542807,0.7508566750180372,0.809933180302144,0.7341342057976993,0.6341933311155346,0.5877836326717258,0.4235636900027015,0.48336433687893415,0.25858558745717775,0.36701074127522,0.24044306254458453,0.5850863833308789,0.8064443652285082,0.6209055956233865,0.6040398850511395,0.8168699266334075,0.7632203596802009,0.5622716251355793,0.5646260087613372,0.4703302923655525,0.4928064710812813,0.30679736120141976,0.22118692832976383,0.3201789931525216,0.3619800677945212,0.7323081233294142,0.5706025655798715,0.7067729702440402,0.8083262238746219,0.8125742154639259,0.6560696004118015,0.49264156024617906,0.3411383606466632,0.547081518461855,0.29539860025091935,0.3139778869736861,0.2214288885453639,0.44666516033883574,0.7056296664092397,0.6602900325683971,0.7026158905843896,0.8099876854535246,0.9683449419703634,0.5348294527990328,0.39866761345817164,0.5368107598552538,0.351478194575565,0.39522311971820095,0.05554496147067186,0.36794019167045305,0.4895297717837175,0.6226523166554953,0.8111899314296991,0.5860947105265217,0.7641713613483433,0.7893993208198126,0.6077293216673523,0.5525532346306249,0.2998250851685,0.5092085871801045,0.29558318073070244,0.21142173844231632,0.27020156615033764,0.4292956803262822,0.7326381681598765,0.6063572035666044,0.5131002788510881,0.7568145997959603,0.9183055561935984,0.5946018431191318,0.44279084895507237,0.35256906928420356,0.44470549147591953,0.3352207086398029,0.14600461857416455,0.3630806208214574,0.425779034584523,0.7034906206432794,0.5454751841654039
535.0,9.0,55.0,0,0.8149586998314959,0.6627036770668305,0.6087729665200512,0.4301518955334395,0.21064533419267437,0.6810164919097164,0.4401318725340474,0.5673945348688506,0.40811046100601744,0.7178733915538001,0.6765008888199362,0.7295580620464809,0.31202647002495854,0.8041389849560983,0.5212610290915185,0.5603361092220779,0.6178004048492196,0.2533700673012175,0.643000982964,0.46885214026591804,0.7145340804770118,0.29259123127261855,0.5815694874892757,0.6411461154865944,0.4519023643804026,0.5216078850002758,0.46858224029636397,0.5647741170189402,0.7118884063881539,0.8496422457919877,0.4120704618616427,0.6933907169541154,0.4992238843263425,0.7995376310047863,0.3662090131324747,0.7362452164956923,0.45925493655850663,0.5568653065701563,0.5170446759003762,0.6491178818565458,0.7743461679112061,0.6736335171957093,0.6239059906979639,0.2634080101778051,0.4393000294148747,0.4537088281864584,0.6786378426735579,0.4861504645275887,0.5170719463762303,0.5474372089647754,0.49599308038820045,0.5785679219250802,0.6482081916694579,0.8838829175443567,0.6518239629154062,0.4844264557913977,0.44259421162851253,0.5328075152274153,0.4786436512997122,0.5916456836502567,0.5583785785440702,0.5263563066999247,0.48690438099451266,0.4331918845536621,0.5690996558244913,0.6461139514964556,0.9005208974941588,0.6386707015904675,0.5047884804497649,0.4686520517434407,0.5773454423906543,0.46522366030992685,0.47889500778253086,0.5627638775288736,0.39822638717023523,0.5121367795124345,0.3501832954596389,0.4739627067710054,0.6536884840190843,0.9115315010055066,0.6682388068929649,0.5183957089742502,0.3286021138932638,0.6764259162088516,0.46613103415838886,0.3902245937580472,0.3494002954932089,0.552930429072683,0.6820180834682287,0.5171517424893598,0.5421678566467051,0.6570274987796356,0.8655067060722351,0.5717602542408786,0.4612101898737718,0.5337903032812101,0.5707050914093359,0.42028733301185,0.2931674979684379,0.41400444245205203,0.5773816049555043,0.5130960003319576,0.528201676704864,0.44277435987324865,0.6333406372466315,0.8249573290490758,0.590160992140086,0.5623679729086158,0.319751594854125,0.6304182543916788,0.42887864220726557,0.39548850927531143,0.41709312485381733,0.4212829942626118,0.5294410779127212,0.4144777477709239,0.48443248172603043,0.6303319999432334,0.8694103252999724,0.588407076922003,0.5649791792389529,0.3260432804667399,0.5565952747154684,0.41632468420155927,0.40358237275961023,0.5046313394705602,0.528929530290829,0.5775124721383523,0.5479536595811288
536.0,9.0,56.0,0,0.8147064525784314,0.7251305179504365,0.708182767622738,0.5368834700270576,0.2514346894090293,0.5945289542187712,0.36488137184352265,0.5828459556119366,0.3712065019102231,0.6157487677241442,0.7203851078320178,0.8729570453689908,0.5838783913811479,0.8502616596485666,0.4467773181321208,0.6023881911601412,0.802263031432571,0.39537148892246154,0.6992719879888443,0.4845581538149168,0.8247409271980586,0.4031419071290743,0.6667050246586197,0.5464115318616594,0.5834582610053739,0.5144999107305637,0.5882968337957972,0.5834358177289743,0.728042939396509,0.8665157336129922,0.48193310734331,0.6979399094399649,0.4872851662054927,0.7372233418881604,0.41096908644342584,0.6925355306365271,0.47884876597931797,0.6529616392248742,0.4327599620732402,0.6756161851164845,0.890634905300192,0.7002539171516137,0.5940210908712721,0.4119799511101223,0.6112218916738881,0.48043479322521615,0.3983290136311952,0.42002739947854245,0.7024376038698826,0.9077297196725606,0.44921388509435,0.1849251427499977,0.6268595197603585,0.7941721671934128,0.6328707085442852,0.6842825642911889,0.4872793445528958,0.6344332003685319,0.38853859223782816,0.5233467633030443,0.4036640812501325,0.6426108048295702,0.7821536936534563,0.5341638346705108,0.5192619119847346,0.6295407863183284,0.8518468680205845,0.8120004066039757,0.6085756647841318,0.4485186180995948,0.6733384072823447,0.46488851115824475,0.33595987076881684,0.5377767119305218,0.679281826062354,0.7241365850695711,0.30280728849667643,0.20729478791032227,0.5949243193817825,0.7704292316377352,0.6779111489161935,0.6566804472478013,0.4046005334484446,0.5465432812424069,0.3372445020504951,0.5007510302628264,0.5205520544006148,0.7139661935455689,0.6181676687396612,0.4536272191442873,0.3986742949670989,0.6454085350426478,0.7328464795950004,0.5860239836423535,0.7113990617605215,0.5074493658644098,0.483205516482412,0.4326515530866488,0.3949836245797426,0.4128823714463162,0.7275737557289319,0.5676561317646995,0.40601685897381207,0.3201274137917683,0.5934439132578224,0.8207051715469218,0.7372005522408073,0.6873047330709288,0.39812597540339306,0.7658930719068999,0.3808446990170028,0.20125267023791862,0.38232960812533767,0.6346746059405795,0.6769938154424451,0.457725482573973,0.2968622069871036,0.611027078470388,0.8382807859123969,0.7628889929102228,0.6680617467483633,0.31915563824345194,0.5229134046065061,0.3253747000186744,0.3355130231865389,0.5457025174143313,0.6700665691628719,0.6207995458269084,0.5713533853438807
